incident_id,project_id,incident_date,incident_type,severity,description,location,injured_persons,lti_days,root_cause,corrective_action,status,internal_notes,created_at,last_updated_at,created_by,record_version,is_active,tags
INC-C38F6AFE,PRJ-044,2024-06-06,Near Miss,Low,Foot likely prepare need sing skill worker let.,"Level 15, South Wing",0,0,Equipment Failure,Easy onto light detail political middle.,Closed,—,2024-06-06T10:41:00,2024-06-06T10:41:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-69734306,PRJ-044,2024-11-10,Medical Treatment,Medium,Notice price yet.,"Level 11, North Wing",1,0,Lack of Training,Special upon wish social senior rather factor.,Closed,—,2024-11-10T15:13:00,2024-11-10T15:13:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-B44A2637,PRJ-044,2026-02-28,Lost Time Injury,High,Over church particular win.,"Level 21, East Wing",1,22,Lack of Training,Rather admit kid.,Closed,—,2026-02-28T11:36:00,2026-02-28T11:36:00,system@alrashdeng.ae,1,True,"High Severity,High Incident Rate"
INC-25C6D4BA,PRJ-044,2024-10-30,First Aid,Low,Green large citizen face down forward.,"Level 39, West Wing",1,0,Unsafe Condition,Provide scene international building learn.,Open,—,2024-10-30T09:23:00,2024-10-30T09:23:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-C5491809,PRJ-044,2024-12-25,Near Miss,Medium,Clearly soon firm bed these skill.,"Level 13, North Wing",0,0,Unsafe Condition,Leave alone media may according forget firm.,Closed,—,2024-12-25T10:59:00,2024-12-25T10:59:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-5D5437BA,PRJ-044,2024-10-11,Medical Treatment,Low,Score full phone center miss.,"Level 4, East Wing",1,0,Unsafe Act,Watch almost law recently agency bank couple animal.,Closed,—,2024-10-11T10:43:00,2024-10-11T10:43:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-C78C22C6,PRJ-044,2025-06-25,Fire Incident,High,Movement fish natural need.,"Level 50, West Wing",0,0,Equipment Failure,Still consumer ten.,Closed,—,2025-06-25T13:34:00,2025-06-25T13:34:00,system@alrashdeng.ae,1,True,"High Severity,High Incident Rate"
INC-91B49FC2,PRJ-044,2025-05-02,Medical Treatment,Low,Side born without rise color be list.,"Level 47, East Wing",1,0,Equipment Failure,Drop that international court along whatever head.,Closed,—,2025-05-02T12:30:00,2025-05-02T12:30:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-AEF7C60B,PRJ-044,2024-10-21,Medical Treatment,Medium,Daughter team sing several up interest class.,"Level 6, North Wing",1,0,Unsafe Act,House from including various little he value.,Open,—,2024-10-21T08:02:00,2024-10-21T08:02:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-BC29D2FD,PRJ-045,2023-09-14,Lost Time Injury,High,Fact specific five seat police thousand.,"Level 10, South Wing",1,29,Unsafe Act,Too capital with family condition read sort.,Open,—,2023-09-14T09:13:00,2023-09-14T09:13:00,system@alrashdeng.ae,1,True,High Severity
INC-8C51C283,PRJ-045,2023-08-16,First Aid,Medium,Ago music floor foot.,"Level 6, South Wing",1,0,Unsafe Act,Character garden mean series six picture another.,Closed,—,2023-08-16T16:32:00,2023-08-16T16:32:00,system@alrashdeng.ae,1,True,—
INC-0433D97C,PRJ-045,2022-04-27,Near Miss,Low,Beat arrive level wear several.,"Level 9, East Wing",0,0,Lack of Training,Each image add provide into quite boy gas.,Closed,—,2022-04-27T11:08:00,2022-04-27T11:08:00,system@alrashdeng.ae,1,True,—
INC-16DE7E83,PRJ-045,2023-03-15,Environmental Spill,Medium,Possible admit every professional green.,"Level 14, South Wing",0,0,Equipment Failure,Among stop friend.,Open,—,2023-03-15T09:07:00,2023-03-15T09:07:00,system@alrashdeng.ae,1,True,—
INC-96502ED4,PRJ-045,2023-01-12,Near Miss,Medium,Candidate local image through.,"Level 12, West Wing",0,0,Unsafe Act,Race unit his parent film drop join give.,Closed,—,2023-01-12T17:02:00,2023-01-12T17:02:00,system@alrashdeng.ae,1,True,—
INC-8196ED3C,PRJ-045,2024-01-15,Near Miss,Low,Turn different pretty.,"Level 39, West Wing",0,0,Equipment Failure,None idea maintain that fight.,Open,—,2024-01-15T14:31:00,2024-01-15T14:31:00,system@alrashdeng.ae,1,True,—
INC-18E741EA,PRJ-046,2023-11-01,Medical Treatment,Low,Although role dog ask shake father poor.,"Level 43, North Wing",1,0,Lack of Training,End positive the partner.,Open,—,2023-11-01T08:13:00,2023-11-01T08:13:00,system@alrashdeng.ae,1,True,—
INC-3F6ED190,PRJ-047,2025-12-01,First Aid,Medium,Along American alone ground option way nature event.,"Level 11, South Wing",1,0,Unsafe Condition,Test myself say many close first feeling.,Open,—,2025-12-01T17:25:00,2025-12-01T17:25:00,system@alrashdeng.ae,1,True,—
INC-7001F96F,PRJ-047,2025-09-15,Near Miss,Medium,North maybe language.,"Level 50, East Wing",0,0,Equipment Failure,Marriage add operation why.,Open,—,2025-09-15T17:02:00,2025-09-15T17:02:00,system@alrashdeng.ae,1,True,—
INC-88869EB3,PRJ-047,2026-01-01,Near Miss,Medium,Bill throw discover phone family owner quickly.,"Level 47, South Wing",0,0,Unsafe Act,Benefit area herself for until his child.,Closed,—,2026-01-01T12:28:00,2026-01-01T12:28:00,system@alrashdeng.ae,1,True,—
INC-5963EC64,PRJ-047,2025-05-04,Near Miss,Medium,Instead camera I may house.,"Level 15, South Wing",0,0,Unsafe Condition,Skill want once until.,Open,—,2025-05-04T15:06:00,2025-05-04T15:06:00,system@alrashdeng.ae,1,True,—
INC-4F1FD126,PRJ-047,2025-11-10,Near Miss,Medium,Evidence also art nor measure situation build.,"Level 21, South Wing",0,0,Equipment Failure,Present become front many usually.,Open,—,2025-11-10T14:27:00,2025-11-10T14:27:00,system@alrashdeng.ae,1,True,—
INC-F0152751,PRJ-048,2022-08-12,First Aid,Low,Enter traditional education because.,"Level 11, South Wing",1,0,Lack of Training,Four summer energy bit continue end.,Closed,—,2022-08-12T11:01:00,2022-08-12T11:01:00,system@alrashdeng.ae,1,True,—
INC-BD6739D9,PRJ-048,2023-09-07,Fire Incident,High,Outside social school experience.,"Level 37, South Wing",0,0,Unsafe Act,Either process stuff sometimes boy despite.,Open,—,2023-09-07T16:48:00,2023-09-07T16:48:00,system@alrashdeng.ae,1,True,High Severity
INC-41192E85,PRJ-048,2023-05-30,First Aid,Medium,Media stock career owner specific space know order.,"Level 32, North Wing",1,0,Lack of Training,Save fine community little indicate relate.,Closed,—,2023-05-30T14:44:00,2023-05-30T14:44:00,system@alrashdeng.ae,1,True,—
INC-4F9D3BC0,PRJ-048,2023-02-17,First Aid,Medium,End several establish someone itself buy.,"Level 36, West Wing",1,0,Unsafe Condition,Course choice good history news century.,Open,—,2023-02-17T15:06:00,2023-02-17T15:06:00,system@alrashdeng.ae,1,True,—
INC-1699D28A,PRJ-048,2023-08-28,Fire Incident,High,Mouth voice tell growth authority.,"Level 41, North Wing",0,0,Lack of Training,Offer goal upon.,Open,—,2023-08-28T17:29:00,2023-08-28T17:29:00,system@alrashdeng.ae,1,True,High Severity
INC-24305FA4,PRJ-049,2025-12-27,Near Miss,Low,Fund happy total me article toward positive.,"Level 15, North Wing",0,0,Unsafe Act,Two recent just likely character could fill.,Closed,—,2025-12-27T09:18:00,2025-12-27T09:18:00,system@alrashdeng.ae,1,True,—
INC-363E8337,PRJ-049,2025-09-27,Near Miss,Medium,Morning black situation charge like later during.,"Level 7, West Wing",0,0,Lack of Training,By language return keep its pass.,Open,—,2025-09-27T13:57:00,2025-09-27T13:57:00,system@alrashdeng.ae,1,True,—
INC-1FA5A23D,PRJ-049,2026-01-16,Near Miss,Medium,Play fall his wide policy leader family rather.,"Level 13, East Wing",0,0,Unsafe Condition,Face parent create authority indicate get those.,Closed,—,2026-01-16T09:56:00,2026-01-16T09:56:00,system@alrashdeng.ae,1,True,—
INC-C01167D1,PRJ-049,2024-12-28,First Aid,Low,Important end spring white above rather.,"Level 32, West Wing",1,0,Equipment Failure,Identify institution keep may shake.,Closed,—,2024-12-28T15:27:00,2024-12-28T15:27:00,system@alrashdeng.ae,1,True,—
INC-E6E5A2FC,PRJ-049,2024-10-25,Lost Time Injury,High,Them low others game few.,"Level 34, East Wing",1,27,Lack of Training,Never move country big five.,Closed,—,2024-10-25T08:05:00,2024-10-25T08:05:00,system@alrashdeng.ae,1,True,High Severity
INC-1888B324,PRJ-049,2026-02-17,Near Miss,Low,Administration huge evidence stand church interest Mrs.,"Level 3, West Wing",0,0,Lack of Training,The develop more really.,Closed,—,2026-02-17T11:44:00,2026-02-17T11:44:00,system@alrashdeng.ae,1,True,—
INC-F47D3F5E,PRJ-049,2026-01-18,First Aid,Medium,Author government simple property drive.,"Level 13, West Wing",1,0,Lack of Training,Name behind machine employee beautiful fish sound.,Open,—,2026-01-18T11:47:00,2026-01-18T11:47:00,system@alrashdeng.ae,1,True,—
INC-0326E324,PRJ-049,2024-10-19,Near Miss,Low,Inside contain resource good face also center.,"Level 21, East Wing",0,0,Equipment Failure,Special financial weight need.,Closed,—,2024-10-19T08:42:00,2024-10-19T08:42:00,system@alrashdeng.ae,1,True,—
INC-F58E20C9,PRJ-050,2023-08-16,Environmental Spill,Low,Bit site year chair when international.,"Level 42, South Wing",0,0,Equipment Failure,Wall simply front western.,Closed,—,2023-08-16T16:26:00,2023-08-16T16:26:00,system@alrashdeng.ae,1,True,—
INC-087D8E15,PRJ-051,2020-10-14,First Aid,Medium,Follow lose party old.,"Level 35, West Wing",1,0,Equipment Failure,House remember this.,Open,—,2020-10-14T10:21:00,2020-10-14T10:21:00,system@alrashdeng.ae,1,True,—
INC-7A44E6D7,PRJ-052,2024-12-20,Near Miss,Low,Contain what most industry hear wonder.,"Level 12, North Wing",0,0,Lack of Training,Industry behavior hospital us purpose.,Open,—,2024-12-20T11:49:00,2024-12-20T11:49:00,system@alrashdeng.ae,1,True,—
INC-F42D6D00,PRJ-052,2025-02-04,Near Miss,Low,Likely cultural moment wind bar.,"Level 10, East Wing",0,0,Equipment Failure,Senior official crime act throw.,Closed,—,2025-02-04T13:08:00,2025-02-04T13:08:00,system@alrashdeng.ae,1,True,—
INC-D873EF5A,PRJ-052,2025-01-31,First Aid,Low,Computer someone lot plan world very.,"Level 48, North Wing",1,0,Unsafe Act,Experience stay throughout large model move morning.,Open,—,2025-01-31T11:03:00,2025-01-31T11:03:00,system@alrashdeng.ae,1,True,—
INC-3A79374E,PRJ-052,2025-02-08,Medical Treatment,Low,Bring form company other step common offer.,"Level 20, North Wing",1,0,Lack of Training,Who foreign also father.,Open,—,2025-02-08T08:18:00,2025-02-08T08:18:00,system@alrashdeng.ae,1,True,—
INC-AF165F69,PRJ-052,2025-09-29,Near Miss,Low,Majority third factor political media.,"Level 35, East Wing",0,0,Unsafe Act,Skin guess environmental national arm sport.,Open,—,2025-09-29T08:45:00,2025-09-29T08:45:00,system@alrashdeng.ae,1,True,—
INC-FB7A3A14,PRJ-052,2025-12-13,Near Miss,Medium,Send describe in out model.,"Level 30, East Wing",0,0,Unsafe Condition,Success growth police half admit story from.,Open,—,2025-12-13T13:58:00,2025-12-13T13:58:00,system@alrashdeng.ae,1,True,—
INC-037C0216,PRJ-052,2025-03-14,Near Miss,Medium,Section wide pay approach could kitchen certain.,"Level 16, North Wing",0,0,Unsafe Condition,These soldier she yard religious able cover door.,Closed,—,2025-03-14T13:19:00,2025-03-14T13:19:00,system@alrashdeng.ae,1,True,—
INC-94A7DF0E,PRJ-052,2025-12-02,First Aid,Medium,Enough break bar if before peace.,"Level 44, East Wing",1,0,Unsafe Condition,Writer truth force according very.,Open,—,2025-12-02T16:47:00,2025-12-02T16:47:00,system@alrashdeng.ae,1,True,—
INC-621A80D2,PRJ-052,2025-02-05,Property Damage,Medium,Rather debate writer.,"Level 21, South Wing",0,0,Equipment Failure,Candidate hit study dinner bring.,Closed,—,2025-02-05T11:08:00,2025-02-05T11:08:00,system@alrashdeng.ae,1,True,—
INC-F4145465,PRJ-053,2024-01-31,Near Miss,Low,Couple account little reality.,"Level 29, East Wing",0,0,Lack of Training,Own old first TV.,Closed,—,2024-01-31T12:43:00,2024-01-31T12:43:00,system@alrashdeng.ae,1,True,—
INC-9A8D9CA3,PRJ-053,2024-06-10,Near Miss,Medium,Gun never our report accept stop sport.,"Level 33, East Wing",0,0,Unsafe Condition,Side something do group sort young.,Closed,—,2024-06-10T13:32:00,2024-06-10T13:32:00,system@alrashdeng.ae,1,True,—
INC-CCBE0940,PRJ-053,2024-09-14,Property Damage,Low,Draw consider body present agreement relate.,"Level 36, North Wing",0,0,Unsafe Act,Situation heavy yes approach increase score against.,Closed,—,2024-09-14T09:19:00,2024-09-14T09:19:00,system@alrashdeng.ae,1,True,—
INC-5DC7F692,PRJ-053,2024-07-17,Medical Treatment,Medium,Key explain professor oil happen be front.,"Level 24, North Wing",1,0,Lack of Training,Campaign many radio upon.,Closed,—,2024-07-17T15:02:00,2024-07-17T15:02:00,system@alrashdeng.ae,1,True,—
INC-AD7D10C6,PRJ-053,2025-10-25,First Aid,Medium,Clear world firm let tree person.,"Level 0, South Wing",1,0,Unsafe Act,Organization research husband rock technology better wife.,Open,—,2025-10-25T14:37:00,2025-10-25T14:37:00,system@alrashdeng.ae,1,True,—
INC-1112AE27,PRJ-053,2024-08-05,Medical Treatment,Medium,Class enjoy church reduce may.,"Level 43, South Wing",1,0,Lack of Training,Thought whom keep avoid pull data.,Closed,—,2024-08-05T17:20:00,2024-08-05T17:20:00,system@alrashdeng.ae,1,True,—
INC-D7702E6E,PRJ-053,2024-01-14,First Aid,Low,Begin through a important others.,"Level 30, East Wing",1,0,Unsafe Condition,Toward fish apply goal science.,Closed,—,2024-01-14T08:28:00,2024-01-14T08:28:00,system@alrashdeng.ae,1,True,—
INC-1F4B83AF,PRJ-053,2023-11-17,Near Miss,Medium,Value idea trade left.,"Level 13, South Wing",0,0,Equipment Failure,Bit practice already billion call degree.,Open,—,2023-11-17T14:00:00,2023-11-17T14:00:00,system@alrashdeng.ae,1,True,—
INC-85B88E9A,PRJ-054,2023-01-24,Near Miss,Low,Stock because class visit who like herself western.,"Level 29, West Wing",0,0,Lack of Training,Employee air now program system upon.,Open,—,2023-01-24T14:11:00,2023-01-24T14:11:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-C7F93638,PRJ-054,2024-02-21,Medical Treatment,Low,Reveal report their need where system.,"Level 29, North Wing",1,0,Equipment Failure,But thank day several.,Closed,—,2024-02-21T07:43:00,2024-02-21T07:43:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-FC9A1FF4,PRJ-054,2022-12-27,Near Miss,Low,Structure effect your first.,"Level 15, South Wing",0,0,Unsafe Act,Probably wall certain travel month.,Closed,—,2022-12-27T10:59:00,2022-12-27T10:59:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-A4EBA753,PRJ-054,2022-12-01,Property Damage,Medium,Thus think call available bad turn.,"Level 24, West Wing",0,0,Lack of Training,Hundred difference southern walk speak.,Closed,—,2022-12-01T11:58:00,2022-12-01T11:58:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-261847B1,PRJ-054,2022-11-14,Property Damage,Low,Everything ready hospital chair suddenly.,"Level 15, North Wing",0,0,Unsafe Act,Expert either could understand better item term.,Closed,—,2022-11-14T08:38:00,2022-11-14T08:38:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-08A2B53B,PRJ-054,2023-08-16,First Aid,Low,Population explain benefit think live yourself.,"Level 39, East Wing",1,0,Lack of Training,Use politics fact interesting.,Closed,—,2023-08-16T09:26:00,2023-08-16T09:26:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-C1C5225B,PRJ-054,2024-02-06,Medical Treatment,Low,Water myself summer.,"Level 5, East Wing",1,0,Lack of Training,Police movement office.,Closed,—,2024-02-06T07:37:00,2024-02-06T07:37:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-60308E34,PRJ-054,2023-10-15,Property Damage,Low,Born song money.,"Level 13, East Wing",0,0,Unsafe Act,Ever receive follow.,Closed,—,2023-10-15T08:22:00,2023-10-15T08:22:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-7D0B4DA8,PRJ-054,2024-01-22,Lost Time Injury,High,Study drive environment development worry.,"Level 40, East Wing",1,7,Equipment Failure,Light it owner alone professor maybe growth structure.,Closed,—,2024-01-22T14:05:00,2024-01-22T14:05:00,system@alrashdeng.ae,1,True,"High Severity,High Incident Rate"
INC-CF03BA18,PRJ-054,2023-04-14,Near Miss,Medium,Someone floor effect about nor listen bar.,"Level 26, South Wing",0,0,Lack of Training,Million perform news recent.,Closed,—,2023-04-14T11:20:00,2023-04-14T11:20:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-5BC49F3F,PRJ-054,2023-02-20,Near Miss,Low,North foreign skin visit.,"Level 13, South Wing",0,0,Lack of Training,Out low now.,Open,—,2023-02-20T10:53:00,2023-02-20T10:53:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-BADC2243,PRJ-054,2023-07-03,Near Miss,Medium,Hospital measure however day.,"Level 46, South Wing",0,0,Equipment Failure,Paper through explain international player bed get especially.,Open,—,2023-07-03T16:13:00,2023-07-03T16:13:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-E60DE4FA,PRJ-055,2025-10-23,First Aid,Medium,Concern maintain position throughout ago with.,"Level 22, West Wing",1,0,Equipment Failure,Hour sometimes become.,Closed,—,2025-10-23T15:15:00,2025-10-23T15:15:00,system@alrashdeng.ae,1,True,—
INC-1E24DC76,PRJ-055,2025-01-06,Fire Incident,High,View forward cause never sing thing decide.,"Level 14, East Wing",0,0,Unsafe Condition,Control hope marriage get.,Closed,—,2025-01-06T17:38:00,2025-01-06T17:38:00,system@alrashdeng.ae,1,True,High Severity
INC-84E3F389,PRJ-055,2025-10-28,First Aid,Medium,Wall throughout but company leave break.,"Level 18, North Wing",1,0,Equipment Failure,Begin evidence company present manager.,Closed,—,2025-10-28T08:09:00,2025-10-28T08:09:00,system@alrashdeng.ae,1,True,—
INC-3B86A32C,PRJ-055,2025-01-15,Near Miss,Low,Television conference six put finally character participant.,"Level 20, East Wing",0,0,Unsafe Act,Alone order to end.,Closed,—,2025-01-15T11:16:00,2025-01-15T11:16:00,system@alrashdeng.ae,1,True,—
INC-9E1BEB13,PRJ-055,2025-04-20,Environmental Spill,Low,Explain garden within production you career where soldier.,"Level 0, West Wing",0,0,Lack of Training,Weight tough southern able she.,Closed,—,2025-04-20T08:25:00,2025-04-20T08:25:00,system@alrashdeng.ae,1,True,—
INC-AF126682,PRJ-055,2025-04-17,Near Miss,Medium,Man part whose parent house provide consider.,"Level 40, North Wing",0,0,Unsafe Condition,Least give chance minute phone.,Open,—,2025-04-17T11:36:00,2025-04-17T11:36:00,system@alrashdeng.ae,1,True,—
INC-124A0FB2,PRJ-055,2025-05-12,Near Miss,Low,On be fly bill.,"Level 1, East Wing",0,0,Unsafe Condition,Dream debate blood little.,Closed,—,2025-05-12T16:40:00,2025-05-12T16:40:00,system@alrashdeng.ae,1,True,—
INC-0B5A9B5A,PRJ-055,2025-02-02,Near Miss,Medium,Than if officer west.,"Level 19, South Wing",0,0,Equipment Failure,Represent theory color cause role.,Closed,—,2025-02-02T08:11:00,2025-02-02T08:11:00,system@alrashdeng.ae,1,True,—
INC-088B9823,PRJ-056,2024-08-31,Environmental Spill,Medium,Machine economic sell though team listen wait.,"Level 43, East Wing",0,0,Lack of Training,Fight once street eat activity money government.,Closed,—,2024-08-31T13:31:00,2024-08-31T13:31:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-7ACF4115,PRJ-056,2025-12-11,First Aid,Medium,College different would interest watch network cell power.,"Level 39, West Wing",1,0,Equipment Failure,According yet other land head person avoid.,Open,—,2025-12-11T11:24:00,2025-12-11T11:24:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-B6E0E668,PRJ-056,2025-02-26,First Aid,Low,Name skill sound music culture point world join.,"Level 24, West Wing",1,0,Unsafe Condition,Myself believe society knowledge provide.,Closed,—,2025-02-26T08:44:00,2025-02-26T08:44:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-D7A1E3C2,PRJ-056,2025-05-22,Near Miss,Low,Finish all task think address fly.,"Level 8, West Wing",0,0,Unsafe Condition,Truth focus wall million take.,Closed,—,2025-05-22T14:00:00,2025-05-22T14:00:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-AAC96E71,PRJ-056,2026-01-06,Near Miss,Medium,Single agree new conference.,"Level 42, West Wing",0,0,Unsafe Act,Military focus south carry treat.,Open,—,2026-01-06T16:24:00,2026-01-06T16:24:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-8DA74495,PRJ-056,2024-11-05,Near Miss,Medium,Which middle save despite.,"Level 39, North Wing",0,0,Lack of Training,Yeah international far fly.,Closed,—,2024-11-05T11:47:00,2024-11-05T11:47:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-BE5658AB,PRJ-056,2025-11-22,First Aid,Medium,Land administration in.,"Level 7, West Wing",1,0,Unsafe Act,Article three recently defense town bed of.,Closed,—,2025-11-22T15:18:00,2025-11-22T15:18:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-17E26F5C,PRJ-056,2026-02-22,First Aid,Medium,Writer opportunity front detail.,"Level 44, South Wing",1,0,Equipment Failure,Each day box couple rate discover manage baby.,Closed,—,2026-02-22T13:32:00,2026-02-22T13:32:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-7C53420C,PRJ-056,2025-03-10,Property Damage,Low,Piece deep increase specific oil these to.,"Level 32, West Wing",0,0,Lack of Training,World he can live southern.,Open,—,2025-03-10T13:04:00,2025-03-10T13:04:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-F94944AD,PRJ-056,2025-01-19,Near Miss,Low,Camera it establish long challenge.,"Level 48, North Wing",0,0,Equipment Failure,Art interesting foreign care produce agency.,Closed,—,2025-01-19T08:43:00,2025-01-19T08:43:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-EA4A2509,PRJ-056,2025-08-25,Environmental Spill,Low,Person build agency late city today.,"Level 39, South Wing",0,0,Unsafe Condition,Perform live spend.,Open,—,2025-08-25T12:28:00,2025-08-25T12:28:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-5053A5EE,PRJ-056,2026-02-10,First Aid,Low,Action without better page soon whose.,"Level 35, East Wing",1,0,Unsafe Act,Much song various enjoy focus force.,Closed,—,2026-02-10T16:00:00,2026-02-10T16:00:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-B2701138,PRJ-057,2024-12-30,Near Miss,Low,Sister station language family control wide employee.,"Level 18, West Wing",0,0,Unsafe Act,Tough wind TV type program information.,Closed,—,2024-12-30T09:03:00,2024-12-30T09:03:00,system@alrashdeng.ae,1,True,—
INC-C97D048E,PRJ-057,2025-03-05,Near Miss,Low,Any role position sometimes.,"Level 1, South Wing",0,0,Unsafe Condition,Save quickly along wonder author this ten bad.,Open,—,2025-03-05T17:52:00,2025-03-05T17:52:00,system@alrashdeng.ae,1,True,—
INC-89F1B1A9,PRJ-057,2025-04-26,Environmental Spill,Medium,Hold long number.,"Level 44, North Wing",0,0,Unsafe Condition,Situation even item finally either.,Open,—,2025-04-26T17:09:00,2025-04-26T17:09:00,system@alrashdeng.ae,1,True,—
INC-4B365B33,PRJ-057,2025-07-06,Fire Incident,High,Against require effort.,"Level 2, West Wing",0,0,Unsafe Condition,Edge left more decision rule movement.,Closed,—,2025-07-06T10:02:00,2025-07-06T10:02:00,system@alrashdeng.ae,1,True,High Severity
INC-04D860FF,PRJ-057,2024-07-02,Medical Treatment,Low,Year necessary painting teacher how.,"Level 23, South Wing",1,0,Unsafe Condition,First instead bar court.,Closed,—,2024-07-02T16:34:00,2024-07-02T16:34:00,system@alrashdeng.ae,1,True,—
INC-BD0CF773,PRJ-057,2023-09-29,First Aid,Medium,Become medical color throughout.,"Level 4, North Wing",1,0,Unsafe Act,Good race health news brother not.,Closed,—,2023-09-29T17:48:00,2023-09-29T17:48:00,system@alrashdeng.ae,1,True,—
INC-56942A2C,PRJ-058,2023-12-31,Medical Treatment,Medium,Keep study sure.,"Level 50, South Wing",1,0,Equipment Failure,Either place raise loss sound task wife.,Open,—,2023-12-31T09:28:00,2023-12-31T09:28:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-C533D06E,PRJ-058,2024-01-23,First Aid,Medium,Personal real throughout since.,"Level 24, West Wing",1,0,Unsafe Condition,Red business learn line.,Closed,—,2024-01-23T13:00:00,2024-01-23T13:00:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-1982052F,PRJ-058,2023-07-13,First Aid,Medium,Member turn everyone order executive seven.,"Level 11, South Wing",1,0,Equipment Failure,Parent service edge final walk my continue.,Closed,—,2023-07-13T12:06:00,2023-07-13T12:06:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-DB2E59B0,PRJ-058,2024-04-23,Near Miss,Medium,Tell plan even second quite.,"Level 50, West Wing",0,0,Lack of Training,Value other report sit leader response without.,Closed,—,2024-04-23T11:12:00,2024-04-23T11:12:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-D59CBAB6,PRJ-058,2023-06-16,Near Miss,Medium,Will travel offer figure threat.,"Level 9, North Wing",0,0,Equipment Failure,Produce his surface tell effort if think.,Open,—,2023-06-16T08:19:00,2023-06-16T08:19:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-4A08C2FF,PRJ-058,2024-03-16,Medical Treatment,Medium,Scientist song management adult whatever sell long.,"Level 36, North Wing",1,0,Equipment Failure,Individual effort occur understand laugh and eat.,Closed,—,2024-03-16T07:11:00,2024-03-16T07:11:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-19806BEE,PRJ-058,2024-04-09,Lost Time Injury,High,Lawyer interest suggest occur fill itself leader.,"Level 32, North Wing",1,3,Unsafe Condition,Reason hundred arm particular open over.,Closed,—,2024-04-09T07:33:00,2024-04-09T07:33:00,system@alrashdeng.ae,1,True,"High Severity,High Incident Rate"
INC-40CC5D0A,PRJ-058,2024-04-23,Near Miss,Low,Garden price particularly both.,"Level 37, North Wing",0,0,Lack of Training,Ten many up administration soldier inside.,Closed,—,2024-04-23T16:45:00,2024-04-23T16:45:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-06B2496B,PRJ-058,2024-04-09,First Aid,Low,Hear present safe defense through option provide woman.,"Level 44, West Wing",1,0,Equipment Failure,Another field everyone knowledge whole true yes.,Closed,—,2024-04-09T10:01:00,2024-04-09T10:01:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-D88AF4E5,PRJ-058,2023-08-24,First Aid,Low,War area wide you seek recent growth.,"Level 29, East Wing",1,0,Lack of Training,Eight example policy six reality.,Closed,—,2023-08-24T11:18:00,2023-08-24T11:18:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-52E28A7E,PRJ-058,2024-04-17,Near Miss,Low,Have year describe election.,"Level 28, North Wing",0,0,Unsafe Condition,Value near ground run remember.,Open,—,2024-04-17T15:56:00,2024-04-17T15:56:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-F084D41B,PRJ-058,2024-01-21,Medical Treatment,Low,Decision stock ready will about toward.,"Level 9, East Wing",1,0,Lack of Training,Ago north game democratic act last.,Closed,—,2024-01-21T13:05:00,2024-01-21T13:05:00,system@alrashdeng.ae,1,True,High Incident Rate
INC-8729302A,PRJ-058,2023-11-10,Medical Treatment,Low,Religious simple little occur public thing marriage water.,"Level 43, West Wing",1,0,Unsafe Condition,Ok evening voice citizen thing work stage.,Closed,—,2023-11-10T07:33:00,2023-11-10T07:33:00,system@alrashdeng.ae,1,True,High Incident Rate
