document_id,project_id,document_type,document_number,title,revision,created_date,created_by_emp,status,discipline,file_path,internal_notes,created_at,last_updated_at,created_by,record_version,is_active,tags
DOC-5FEF34A0,PRJ-077,Variation Order,VAR-077-924,Experience in culture though poor site,R1,2022-09-16,EMP-0129,For Review,Architectural,//server/projects/PRJ-077/Variation Order/xuuLyl.pdf,—,2022-09-16T08:44:00,2022-09-16T08:44:00,system@alrashdeng.ae,1,True,—
DOC-DEB1074E,PRJ-077,Shop Drawing,SHO-077-675,Rich eye add,R3,2022-09-30,EMP-0129,Superseded,Architectural,//server/projects/PRJ-077/Shop Drawing/KaxVGN.pdf,—,2022-09-30T15:15:00,2022-09-30T15:15:00,system@alrashdeng.ae,1,True,—
DOC-A6B01985,PRJ-077,Variation Order,VAR-077-209,Arm country her bank clearly,R0,2022-03-10,EMP-0122,Superseded,Architectural,//server/projects/PRJ-077/Variation Order/xbrNNo.pdf,—,2022-03-10T13:29:00,2022-03-10T13:29:00,system@alrashdeng.ae,1,True,—
DOC-EC9918B8,PRJ-077,NCR,NCR-077-223,Candidate church despite thus radio,R1,2022-04-08,EMP-0126,For Review,Architectural,//server/projects/PRJ-077/NCR/sqmrYH.pdf,—,2022-04-08T13:46:00,2022-04-08T13:46:00,system@alrashdeng.ae,1,True,—
DOC-EAB79E6C,PRJ-077,Variation Order,VAR-077-837,Might white us bad,R0,2023-01-03,EMP-0122,Superseded,MEP,//server/projects/PRJ-077/Variation Order/TvWplR.pdf,—,2023-01-03T17:22:00,2023-01-03T17:22:00,system@alrashdeng.ae,1,True,—
DOC-871CB853,PRJ-077,Method Statement,MET-077-904,Choice result young,R0,2022-05-27,EMP-0126,Draft,Architectural,//server/projects/PRJ-077/Method Statement/siOKyH.pdf,—,2022-05-27T16:00:00,2022-05-27T16:00:00,system@alrashdeng.ae,1,True,—
DOC-1B6B8C10,PRJ-077,Variation Order,VAR-077-883,Side chair subject no,R1,2022-07-08,EMP-0130,Approved,MEP,//server/projects/PRJ-077/Variation Order/JkxLEX.pdf,—,2022-07-08T12:15:00,2022-07-08T12:15:00,system@alrashdeng.ae,1,True,—
DOC-4FB77D9E,PRJ-077,NCR,NCR-077-207,President owner mouth attack all,R0,2023-02-02,EMP-0122,Approved,Architectural,//server/projects/PRJ-077/NCR/XchGkF.pdf,—,2023-02-02T12:26:00,2023-02-02T12:26:00,system@alrashdeng.ae,1,True,—
DOC-8EC35BCF,PRJ-077,Test Report,TES-077-115,Important business full fast black plan,R0,2022-05-29,EMP-0117,For Review,Architectural,//server/projects/PRJ-077/Test Report/hyzAhG.pdf,—,2022-05-29T17:28:00,2022-05-29T17:28:00,system@alrashdeng.ae,1,True,—
DOC-1863E565,PRJ-077,Site Instruction,SIT-077-724,Own bill across detail plan almost,R0,2022-07-03,EMP-0124,Superseded,Architectural,//server/projects/PRJ-077/Site Instruction/vABkOV.pdf,—,2022-07-03T14:55:00,2022-07-03T14:55:00,system@alrashdeng.ae,1,True,—
DOC-24DA8668,PRJ-077,RFI,RFI-077-273,Listen strong somebody,R2,2022-07-04,EMP-0126,Approved,HSE,//server/projects/PRJ-077/RFI/HiHDYa.pdf,—,2022-07-04T09:59:00,2022-07-04T09:59:00,system@alrashdeng.ae,1,True,—
DOC-81C60C04,PRJ-077,As-Built Drawing,AS--077-119,For grow experience,R3,2023-02-02,EMP-0119,Approved,HSE,//server/projects/PRJ-077/As-Built Drawing/twWWcr.pdf,—,2023-02-02T10:19:00,2023-02-02T10:19:00,system@alrashdeng.ae,1,True,—
DOC-49C7A97C,PRJ-077,As-Built Drawing,AS--077-635,Piece PM gas indicate property represent,R0,2022-11-14,EMP-0123,Superseded,HSE,//server/projects/PRJ-077/As-Built Drawing/MELBUr.pdf,—,2022-11-14T14:37:00,2022-11-14T14:37:00,system@alrashdeng.ae,1,True,—
DOC-732B3038,PRJ-077,Site Instruction,SIT-077-362,Dream item sport choice watch,R0,2022-05-05,EMP-0117,Draft,MEP,//server/projects/PRJ-077/Site Instruction/qdGZuG.pdf,—,2022-05-05T15:21:00,2022-05-05T15:21:00,system@alrashdeng.ae,1,True,—
DOC-C5CB0EA1,PRJ-077,Variation Order,VAR-077-621,Alone full report,R2,2022-09-07,EMP-0119,Draft,Structural,//server/projects/PRJ-077/Variation Order/elSUsM.pdf,—,2022-09-07T16:52:00,2022-09-07T16:52:00,system@alrashdeng.ae,1,True,—
DOC-B09362A0,PRJ-077,Variation Order,VAR-077-231,Road establish fear yard mission,R0,2022-10-24,EMP-0128,Approved,Structural,//server/projects/PRJ-077/Variation Order/HrDnAg.pdf,—,2022-10-24T07:34:00,2022-10-24T07:34:00,system@alrashdeng.ae,1,True,—
DOC-12B2E051,PRJ-077,Inspection Request,INS-077-279,Picture else rise whether,R3,2022-07-22,EMP-0126,Approved,MEP,//server/projects/PRJ-077/Inspection Request/LAwQyI.pdf,—,2022-07-22T11:45:00,2022-07-22T11:45:00,system@alrashdeng.ae,1,True,—
DOC-7F41CCB7,PRJ-077,Inspection Request,INS-077-520,Degree art already owner season,R0,2022-08-11,EMP-0122,Superseded,HSE,//server/projects/PRJ-077/Inspection Request/TMQPui.pdf,—,2022-08-11T12:37:00,2022-08-11T12:37:00,system@alrashdeng.ae,1,True,—
DOC-B6FF29A4,PRJ-077,Meeting Minutes,MEE-077-291,Will several military tonight,R1,2022-04-22,EMP-0129,Draft,HSE,//server/projects/PRJ-077/Meeting Minutes/pwxrQC.pdf,—,2022-04-22T16:53:00,2022-04-22T16:53:00,system@alrashdeng.ae,1,True,—
DOC-B9A5226F,PRJ-077,NCR,NCR-077-429,Forget individual hand mouth,R1,2022-04-29,EMP-0129,Approved,Civil,//server/projects/PRJ-077/NCR/iTSgyv.pdf,—,2022-04-29T11:19:00,2022-04-29T11:19:00,system@alrashdeng.ae,1,True,—
DOC-02F52744,PRJ-077,Inspection Request,INS-077-241,Partner eye now,R1,2022-11-14,EMP-0127,Approved,Structural,//server/projects/PRJ-077/Inspection Request/zWHZJv.pdf,—,2022-11-14T08:46:00,2022-11-14T08:46:00,system@alrashdeng.ae,1,True,—
DOC-47720AD4,PRJ-077,NCR,NCR-077-455,Special establish listen assume baby,R0,2022-12-28,EMP-0127,Draft,HSE,//server/projects/PRJ-077/NCR/GbycXU.pdf,—,2022-12-28T10:28:00,2022-12-28T10:28:00,system@alrashdeng.ae,1,True,—
DOC-A66A8E4F,PRJ-077,Inspection Request,INS-077-335,Under five often him,R0,2022-06-24,EMP-0119,Draft,MEP,//server/projects/PRJ-077/Inspection Request/irRbhe.pdf,—,2022-06-24T07:02:00,2022-06-24T07:02:00,system@alrashdeng.ae,1,True,—
DOC-68200625,PRJ-077,Inspection Request,INS-077-411,Until capital late husband,R2,2022-05-08,EMP-0127,Draft,Architectural,//server/projects/PRJ-077/Inspection Request/zwCvex.pdf,—,2022-05-08T11:09:00,2022-05-08T11:09:00,system@alrashdeng.ae,1,True,—
DOC-AAA03C76,PRJ-077,Material Submittal,MAT-077-494,Civil part describe watch,R0,2022-03-08,EMP-0130,Superseded,Civil,//server/projects/PRJ-077/Material Submittal/bheIAr.pdf,—,2022-03-08T15:31:00,2022-03-08T15:31:00,system@alrashdeng.ae,1,True,—
DOC-2C6B7B85,PRJ-077,Variation Order,VAR-077-562,Free financial stage word,R0,2022-03-03,EMP-0124,For Review,Architectural,//server/projects/PRJ-077/Variation Order/iXnCgz.pdf,—,2022-03-03T13:17:00,2022-03-03T13:17:00,system@alrashdeng.ae,1,True,—
DOC-3824B70F,PRJ-077,Method Statement,MET-077-906,Your simple current,R1,2022-04-16,EMP-0126,Approved,Civil,//server/projects/PRJ-077/Method Statement/BBqVFF.pdf,—,2022-04-16T14:21:00,2022-04-16T14:21:00,system@alrashdeng.ae,1,True,—
DOC-AFF07FD0,PRJ-077,As-Built Drawing,AS--077-779,Great sit religious memory why,R1,2022-12-24,EMP-0129,Approved,Structural,//server/projects/PRJ-077/As-Built Drawing/cKicaY.pdf,—,2022-12-24T16:26:00,2022-12-24T16:26:00,system@alrashdeng.ae,1,True,—
DOC-866F823E,PRJ-077,Meeting Minutes,MEE-077-283,Recently nation design,R1,2022-06-16,EMP-0124,Superseded,Architectural,//server/projects/PRJ-077/Meeting Minutes/BajRBY.pdf,—,2022-06-16T07:21:00,2022-06-16T07:21:00,system@alrashdeng.ae,1,True,—
DOC-3B4B200E,PRJ-077,Progress Report,PRO-077-754,Response five now she,R2,2022-12-17,EMP-0126,Draft,Structural,//server/projects/PRJ-077/Progress Report/OvaINM.pdf,—,2022-12-17T12:02:00,2022-12-17T12:02:00,system@alrashdeng.ae,1,True,—
DOC-1D73AD64,PRJ-077,Inspection Request,INS-077-270,Theory ask man,R1,2022-09-21,EMP-0128,Approved,HSE,//server/projects/PRJ-077/Inspection Request/HHCpdw.pdf,—,2022-09-21T13:36:00,2022-09-21T13:36:00,system@alrashdeng.ae,1,True,—
DOC-FB303982,PRJ-077,As-Built Drawing,AS--077-987,Born dream station project,R3,2022-12-03,EMP-0117,Draft,Civil,//server/projects/PRJ-077/As-Built Drawing/NBUFGG.pdf,—,2022-12-03T09:56:00,2022-12-03T09:56:00,system@alrashdeng.ae,1,True,—
DOC-77B691C1,PRJ-077,Inspection Request,INS-077-524,Simple shoulder together head,R3,2022-09-06,EMP-0122,Approved,Civil,//server/projects/PRJ-077/Inspection Request/HoTaWG.pdf,—,2022-09-06T15:45:00,2022-09-06T15:45:00,system@alrashdeng.ae,1,True,—
DOC-3572F225,PRJ-077,Variation Order,VAR-077-339,Cold trip expert someone,R1,2022-08-03,EMP-0124,Superseded,MEP,//server/projects/PRJ-077/Variation Order/wbDONE.pdf,—,2022-08-03T17:45:00,2022-08-03T17:45:00,system@alrashdeng.ae,1,True,—
DOC-24B2F51A,PRJ-077,As-Built Drawing,AS--077-182,Kind role worker option into,R1,2022-09-06,EMP-0127,For Review,Civil,//server/projects/PRJ-077/As-Built Drawing/RWijJc.pdf,—,2022-09-06T11:49:00,2022-09-06T11:49:00,system@alrashdeng.ae,1,True,—
DOC-9B770A87,PRJ-077,Method Statement,MET-077-131,Sister ask effort learn eight,R0,2022-03-15,EMP-0122,Approved,HSE,//server/projects/PRJ-077/Method Statement/SCtwJB.pdf,—,2022-03-15T17:32:00,2022-03-15T17:32:00,system@alrashdeng.ae,1,True,—
DOC-C7D07AFF,PRJ-077,Inspection Request,INS-077-419,Record wind manager course,R1,2022-07-02,EMP-0128,Draft,Civil,//server/projects/PRJ-077/Inspection Request/pKrYom.pdf,—,2022-07-02T15:06:00,2022-07-02T15:06:00,system@alrashdeng.ae,1,True,—
DOC-CDFAA67C,PRJ-077,Progress Report,PRO-077-147,Family rock world,R0,2022-06-10,EMP-0129,For Review,Civil,//server/projects/PRJ-077/Progress Report/ypnyyI.pdf,—,2022-06-10T16:37:00,2022-06-10T16:37:00,system@alrashdeng.ae,1,True,—
DOC-676E6486,PRJ-077,Method Statement,MET-077-447,Receive each contain,R0,2022-06-09,EMP-0128,Superseded,Structural,//server/projects/PRJ-077/Method Statement/IABmig.pdf,—,2022-06-09T13:47:00,2022-06-09T13:47:00,system@alrashdeng.ae,1,True,—
DOC-B3920367,PRJ-077,Site Instruction,SIT-077-758,Human deep finally attention,R1,2022-12-10,EMP-0130,Approved,MEP,//server/projects/PRJ-077/Site Instruction/kNkvqe.pdf,—,2022-12-10T09:53:00,2022-12-10T09:53:00,system@alrashdeng.ae,1,True,—
DOC-B114764D,PRJ-077,Method Statement,MET-077-758,Artist suggest laugh,R0,2022-11-23,EMP-0130,For Review,HSE,//server/projects/PRJ-077/Method Statement/gEYyIO.pdf,—,2022-11-23T14:06:00,2022-11-23T14:06:00,system@alrashdeng.ae,1,True,—
DOC-9AC1FFDA,PRJ-077,Progress Report,PRO-077-422,Treat catch article offer modern southern,R0,2022-07-04,EMP-0122,Superseded,Structural,//server/projects/PRJ-077/Progress Report/jfnOaY.pdf,—,2022-07-04T09:48:00,2022-07-04T09:48:00,system@alrashdeng.ae,1,True,—
DOC-489FD762,PRJ-077,Site Instruction,SIT-077-436,Point audience reason forget certain pull,R2,2023-02-18,EMP-0128,For Review,MEP,//server/projects/PRJ-077/Site Instruction/gQuVQt.pdf,—,2023-02-18T11:55:00,2023-02-18T11:55:00,system@alrashdeng.ae,1,True,—
DOC-9B11F707,PRJ-078,Inspection Request,INS-078-214,Enjoy Republican former always rise fill,R2,2022-11-11,EMP-0122,Draft,MEP,//server/projects/PRJ-078/Inspection Request/xRpGSa.pdf,—,2022-11-11T13:42:00,2022-11-11T13:42:00,system@alrashdeng.ae,1,True,—
DOC-EB8E0E92,PRJ-078,Test Report,TES-078-684,Perhaps analysis bank natural nor rich it,R2,2022-08-30,EMP-0124,Approved,Civil,//server/projects/PRJ-078/Test Report/nXJEUm.pdf,—,2022-08-30T08:31:00,2022-08-30T08:31:00,system@alrashdeng.ae,1,True,—
DOC-6AD6E1B9,PRJ-078,RFI,RFI-078-442,One wish movement parent hair business,R1,2022-11-09,EMP-0129,For Review,Architectural,//server/projects/PRJ-078/RFI/YVXIJR.pdf,—,2022-11-09T07:07:00,2022-11-09T07:07:00,system@alrashdeng.ae,1,True,—
DOC-E413109C,PRJ-078,Method Statement,MET-078-387,Apply order not operation yet,R0,2023-12-16,EMP-0129,Superseded,MEP,//server/projects/PRJ-078/Method Statement/cbFLzp.pdf,—,2023-12-16T07:49:00,2023-12-16T07:49:00,system@alrashdeng.ae,1,True,—
DOC-BB0B5D55,PRJ-078,Method Statement,MET-078-218,Former save source,R3,2023-07-07,EMP-0122,Superseded,HSE,//server/projects/PRJ-078/Method Statement/LjgzUh.pdf,—,2023-07-07T15:50:00,2023-07-07T15:50:00,system@alrashdeng.ae,1,True,—
DOC-44568A16,PRJ-078,Shop Drawing,SHO-078-738,Teach special understand will,R0,2023-07-24,EMP-0124,Approved,Architectural,//server/projects/PRJ-078/Shop Drawing/XqwxhP.pdf,—,2023-07-24T15:55:00,2023-07-24T15:55:00,system@alrashdeng.ae,1,True,—
DOC-8FAF2661,PRJ-078,Material Submittal,MAT-078-734,Idea catch situation smile market use,R0,2024-06-08,EMP-0127,Draft,Architectural,//server/projects/PRJ-078/Material Submittal/aAZLyS.pdf,—,2024-06-08T12:50:00,2024-06-08T12:50:00,system@alrashdeng.ae,1,True,—
DOC-2F0921EA,PRJ-078,Progress Report,PRO-078-502,Drive manager beat maybe,R0,2021-10-10,EMP-0122,For Review,Structural,//server/projects/PRJ-078/Progress Report/EBVnex.pdf,—,2021-10-10T15:52:00,2021-10-10T15:52:00,system@alrashdeng.ae,1,True,—
DOC-B669C01D,PRJ-078,NCR,NCR-078-538,Audience carry soldier per ability,R0,2022-12-31,EMP-0117,Superseded,HSE,//server/projects/PRJ-078/NCR/GsbPCB.pdf,—,2022-12-31T08:58:00,2022-12-31T08:58:00,system@alrashdeng.ae,1,True,—
DOC-A480A132,PRJ-078,Meeting Minutes,MEE-078-509,Drug stuff writer draw,R2,2023-07-08,EMP-0126,Draft,HSE,//server/projects/PRJ-078/Meeting Minutes/nchWps.pdf,—,2023-07-08T17:35:00,2023-07-08T17:35:00,system@alrashdeng.ae,1,True,—
DOC-26719613,PRJ-078,Progress Report,PRO-078-753,Can hand of fact,R1,2022-05-31,EMP-0128,Approved,Architectural,//server/projects/PRJ-078/Progress Report/wGOBXs.pdf,—,2022-05-31T07:36:00,2022-05-31T07:36:00,system@alrashdeng.ae,1,True,—
DOC-559923BF,PRJ-078,Meeting Minutes,MEE-078-233,Cover throughout much party industry,R1,2023-03-15,EMP-0122,For Review,MEP,//server/projects/PRJ-078/Meeting Minutes/HvLlBg.pdf,—,2023-03-15T11:49:00,2023-03-15T11:49:00,system@alrashdeng.ae,1,True,—
DOC-7AA8EA6E,PRJ-078,RFI,RFI-078-864,Close hot yet,R2,2023-02-21,EMP-0124,For Review,MEP,//server/projects/PRJ-078/RFI/GleeGD.pdf,—,2023-02-21T14:01:00,2023-02-21T14:01:00,system@alrashdeng.ae,1,True,—
DOC-51352E0D,PRJ-078,Method Statement,MET-078-653,Coach ten cell,R0,2023-02-22,EMP-0122,Superseded,Civil,//server/projects/PRJ-078/Method Statement/eSqqWn.pdf,—,2023-02-22T11:22:00,2023-02-22T11:22:00,system@alrashdeng.ae,1,True,—
DOC-98E91CAF,PRJ-078,Inspection Request,INS-078-906,Power indeed may,R1,2023-03-04,EMP-0119,Draft,Civil,//server/projects/PRJ-078/Inspection Request/UwsBfj.pdf,—,2023-03-04T16:11:00,2023-03-04T16:11:00,system@alrashdeng.ae,1,True,—
DOC-BF9677E8,PRJ-078,Test Report,TES-078-330,Economy floor exist agency receive,R1,2023-08-20,EMP-0128,For Review,MEP,//server/projects/PRJ-078/Test Report/FVxqNv.pdf,—,2023-08-20T09:32:00,2023-08-20T09:32:00,system@alrashdeng.ae,1,True,—
DOC-206D652A,PRJ-078,Test Report,TES-078-931,Continue test structure entire wide into,R2,2023-02-24,EMP-0119,For Review,Civil,//server/projects/PRJ-078/Test Report/rjcRem.pdf,—,2023-02-24T07:33:00,2023-02-24T07:33:00,system@alrashdeng.ae,1,True,—
DOC-9F8D415C,PRJ-078,Site Instruction,SIT-078-359,Affect option sense,R0,2023-10-05,EMP-0124,For Review,Architectural,//server/projects/PRJ-078/Site Instruction/aHPtav.pdf,—,2023-10-05T11:46:00,2023-10-05T11:46:00,system@alrashdeng.ae,1,True,—
DOC-FC98A85D,PRJ-078,NCR,NCR-078-994,Girl radio organization,R0,2023-03-31,EMP-0124,For Review,MEP,//server/projects/PRJ-078/NCR/HbVuWM.pdf,—,2023-03-31T17:47:00,2023-03-31T17:47:00,system@alrashdeng.ae,1,True,—
DOC-D12A8912,PRJ-078,Test Report,TES-078-311,Charge show enter teach,R2,2022-03-27,EMP-0119,For Review,HSE,//server/projects/PRJ-078/Test Report/XgzahB.pdf,—,2022-03-27T12:36:00,2022-03-27T12:36:00,system@alrashdeng.ae,1,True,—
DOC-44D9CAC5,PRJ-078,Shop Drawing,SHO-078-134,Bar easy former fall administration fast,R0,2022-11-29,EMP-0122,For Review,Architectural,//server/projects/PRJ-078/Shop Drawing/FPRdwD.pdf,—,2022-11-29T07:05:00,2022-11-29T07:05:00,system@alrashdeng.ae,1,True,—
DOC-4D4329B6,PRJ-078,Inspection Request,INS-078-738,Physical remain together spring might particular,R1,2022-04-16,EMP-0122,Approved,Architectural,//server/projects/PRJ-078/Inspection Request/PgsvUu.pdf,—,2022-04-16T08:44:00,2022-04-16T08:44:00,system@alrashdeng.ae,1,True,—
DOC-926274C2,PRJ-078,Method Statement,MET-078-889,West five country discuss sure once,R2,2022-08-22,EMP-0129,Approved,HSE,//server/projects/PRJ-078/Method Statement/kAwZnV.pdf,—,2022-08-22T10:31:00,2022-08-22T10:31:00,system@alrashdeng.ae,1,True,—
DOC-E523D47C,PRJ-078,Site Instruction,SIT-078-358,He talk ground drive almost blue,R0,2022-03-26,EMP-0124,Superseded,HSE,//server/projects/PRJ-078/Site Instruction/oLFXlr.pdf,—,2022-03-26T08:54:00,2022-03-26T08:54:00,system@alrashdeng.ae,1,True,—
DOC-A92DB341,PRJ-078,Inspection Request,INS-078-421,Buy require assume partner act,R1,2022-01-07,EMP-0127,Approved,Architectural,//server/projects/PRJ-078/Inspection Request/JZeGmu.pdf,—,2022-01-07T17:36:00,2022-01-07T17:36:00,system@alrashdeng.ae,1,True,—
DOC-5E826B0B,PRJ-078,As-Built Drawing,AS--078-145,Meet life assume far general,R0,2024-04-12,EMP-0130,For Review,Civil,//server/projects/PRJ-078/As-Built Drawing/zlZYRi.pdf,—,2024-04-12T17:56:00,2024-04-12T17:56:00,system@alrashdeng.ae,1,True,—
DOC-B8E4103A,PRJ-078,Test Report,TES-078-323,Easy trial reach drug ten,R1,2022-01-21,EMP-0117,Superseded,Architectural,//server/projects/PRJ-078/Test Report/vnqdLm.pdf,—,2022-01-21T08:11:00,2022-01-21T08:11:00,system@alrashdeng.ae,1,True,—
DOC-E2CFBADA,PRJ-078,NCR,NCR-078-250,Factor say Democrat treat,R1,2022-10-14,EMP-0127,For Review,Civil,//server/projects/PRJ-078/NCR/vZWuwz.pdf,—,2022-10-14T09:05:00,2022-10-14T09:05:00,system@alrashdeng.ae,1,True,—
DOC-DEF28B37,PRJ-078,Method Statement,MET-078-273,Easy every and,R1,2022-08-14,EMP-0117,Approved,Civil,//server/projects/PRJ-078/Method Statement/JhaBMo.pdf,—,2022-08-14T15:20:00,2022-08-14T15:20:00,system@alrashdeng.ae,1,True,—
DOC-4F8300A2,PRJ-078,Site Instruction,SIT-078-214,Skin usually become not,R0,2024-03-16,EMP-0126,For Review,Civil,//server/projects/PRJ-078/Site Instruction/VegWJY.pdf,—,2024-03-16T14:10:00,2024-03-16T14:10:00,system@alrashdeng.ae,1,True,—
DOC-2021943D,PRJ-078,Material Submittal,MAT-078-696,School lay Congress billion I,R0,2024-02-25,EMP-0128,Draft,Civil,//server/projects/PRJ-078/Material Submittal/QwnsyT.pdf,—,2024-02-25T13:18:00,2024-02-25T13:18:00,system@alrashdeng.ae,1,True,—
DOC-FFD714B4,PRJ-078,RFI,RFI-078-149,Per even section stock,R1,2024-01-21,EMP-0122,Approved,Structural,//server/projects/PRJ-078/RFI/upiinn.pdf,—,2024-01-21T15:41:00,2024-01-21T15:41:00,system@alrashdeng.ae,1,True,—
DOC-C29350E9,PRJ-078,Meeting Minutes,MEE-078-235,Enjoy manage themselves think or,R1,2022-10-23,EMP-0127,Draft,Structural,//server/projects/PRJ-078/Meeting Minutes/MdkjjE.pdf,—,2022-10-23T12:47:00,2022-10-23T12:47:00,system@alrashdeng.ae,1,True,—
DOC-D883356B,PRJ-078,Material Submittal,MAT-078-963,Himself senior democratic treatment,R3,2022-06-25,EMP-0126,Approved,MEP,//server/projects/PRJ-078/Material Submittal/GuEjmH.pdf,—,2022-06-25T15:04:00,2022-06-25T15:04:00,system@alrashdeng.ae,1,True,—
DOC-F5B1631B,PRJ-078,RFI,RFI-078-990,Thank already know here anyone,R1,2024-04-24,EMP-0117,For Review,Civil,//server/projects/PRJ-078/RFI/kvhszU.pdf,—,2024-04-24T15:13:00,2024-04-24T15:13:00,system@alrashdeng.ae,1,True,—
DOC-04E06050,PRJ-078,Progress Report,PRO-078-712,Worker herself keep music,R0,2022-05-01,EMP-0128,Superseded,HSE,//server/projects/PRJ-078/Progress Report/pWiDnG.pdf,—,2022-05-01T09:29:00,2022-05-01T09:29:00,system@alrashdeng.ae,1,True,—
DOC-318F125D,PRJ-078,Material Submittal,MAT-078-598,Reason officer who marriage research force why,R1,2021-10-31,EMP-0124,Draft,Civil,//server/projects/PRJ-078/Material Submittal/aMRoFH.pdf,—,2021-10-31T14:27:00,2021-10-31T14:27:00,system@alrashdeng.ae,1,True,—
DOC-B37F2BC3,PRJ-078,Test Report,TES-078-335,Go discover source,R0,2022-03-26,EMP-0117,Draft,HSE,//server/projects/PRJ-078/Test Report/AWaiaV.pdf,—,2022-03-26T12:50:00,2022-03-26T12:50:00,system@alrashdeng.ae,1,True,—
DOC-F2A2EAAC,PRJ-078,Progress Report,PRO-078-864,Often eye why certainly,R0,2022-10-12,EMP-0119,Approved,MEP,//server/projects/PRJ-078/Progress Report/sMDCxE.pdf,—,2022-10-12T15:26:00,2022-10-12T15:26:00,system@alrashdeng.ae,1,True,—
DOC-BA5CFA62,PRJ-078,Progress Report,PRO-078-686,Build business discuss,R0,2022-01-27,EMP-0130,Superseded,Architectural,//server/projects/PRJ-078/Progress Report/IXvzsC.pdf,—,2022-01-27T17:23:00,2022-01-27T17:23:00,system@alrashdeng.ae,1,True,—
DOC-6D473957,PRJ-078,Inspection Request,INS-078-362,Important million medical develop tree,R3,2023-01-10,EMP-0126,Superseded,MEP,//server/projects/PRJ-078/Inspection Request/FbjTmi.pdf,—,2023-01-10T12:11:00,2023-01-10T12:11:00,system@alrashdeng.ae,1,True,—
DOC-31ED72FD,PRJ-078,Inspection Request,INS-078-606,Particularly right fill recently the peace,R1,2022-05-27,EMP-0119,Approved,Civil,//server/projects/PRJ-078/Inspection Request/hIFGxo.pdf,—,2022-05-27T08:31:00,2022-05-27T08:31:00,system@alrashdeng.ae,1,True,—
DOC-6DBCD22A,PRJ-078,Method Statement,MET-078-592,Big law support,R0,2024-01-18,EMP-0128,For Review,Civil,//server/projects/PRJ-078/Method Statement/zKnYVj.pdf,—,2024-01-18T07:26:00,2024-01-18T07:26:00,system@alrashdeng.ae,1,True,—
DOC-D984D1B5,PRJ-078,Material Submittal,MAT-078-641,Training coach still technology,R1,2023-05-08,EMP-0123,Superseded,Architectural,//server/projects/PRJ-078/Material Submittal/YbwBzG.pdf,—,2023-05-08T08:55:00,2023-05-08T08:55:00,system@alrashdeng.ae,1,True,—
DOC-295BD6EA,PRJ-078,RFI,RFI-078-689,Week study agency,R0,2021-11-14,EMP-0130,Superseded,HSE,//server/projects/PRJ-078/RFI/vkLuaT.pdf,—,2021-11-14T14:21:00,2021-11-14T14:21:00,system@alrashdeng.ae,1,True,—
DOC-3DE511FA,PRJ-078,Material Submittal,MAT-078-575,Inside worry describe adult back plant,R0,2022-04-25,EMP-0123,Draft,MEP,//server/projects/PRJ-078/Material Submittal/MsFyHH.pdf,—,2022-04-25T10:26:00,2022-04-25T10:26:00,system@alrashdeng.ae,1,True,—
DOC-19994DF9,PRJ-078,Variation Order,VAR-078-101,Customer newspaper debate race,R0,2022-06-15,EMP-0127,Draft,Civil,//server/projects/PRJ-078/Variation Order/URpXGR.pdf,—,2022-06-15T17:57:00,2022-06-15T17:57:00,system@alrashdeng.ae,1,True,—
DOC-621F00C9,PRJ-078,RFI,RFI-078-474,Data value work trip strong series,R0,2021-11-15,EMP-0122,Approved,MEP,//server/projects/PRJ-078/RFI/SXHZSu.pdf,—,2021-11-15T17:31:00,2021-11-15T17:31:00,system@alrashdeng.ae,1,True,—
DOC-BF5F7F46,PRJ-078,As-Built Drawing,AS--078-692,Sound research once medical,R0,2023-06-12,EMP-0129,Draft,Civil,//server/projects/PRJ-078/As-Built Drawing/hPSzJG.pdf,—,2023-06-12T17:28:00,2023-06-12T17:28:00,system@alrashdeng.ae,1,True,—
DOC-3320F388,PRJ-078,Method Statement,MET-078-252,Suffer final hot,R1,2024-05-29,EMP-0124,Approved,Architectural,//server/projects/PRJ-078/Method Statement/vdCaSC.pdf,—,2024-05-29T17:14:00,2024-05-29T17:14:00,system@alrashdeng.ae,1,True,—
DOC-A83BFE81,PRJ-078,Meeting Minutes,MEE-078-602,Challenge hospital his onto,R3,2024-01-18,EMP-0128,For Review,Civil,//server/projects/PRJ-078/Meeting Minutes/byclkx.pdf,—,2024-01-18T12:20:00,2024-01-18T12:20:00,system@alrashdeng.ae,1,True,—
DOC-0848B99B,PRJ-078,Meeting Minutes,MEE-078-269,Specific very security,R3,2022-05-14,EMP-0117,Approved,MEP,//server/projects/PRJ-078/Meeting Minutes/JGytMU.pdf,—,2022-05-14T16:16:00,2022-05-14T16:16:00,system@alrashdeng.ae,1,True,—
DOC-7903CEC3,PRJ-078,NCR,NCR-078-825,Plant travel environment whole,R1,2021-12-22,EMP-0128,For Review,HSE,//server/projects/PRJ-078/NCR/xcTPhC.pdf,—,2021-12-22T17:30:00,2021-12-22T17:30:00,system@alrashdeng.ae,1,True,—
DOC-3C9DEE8F,PRJ-078,As-Built Drawing,AS--078-188,Recent account everything happy plant,R1,2024-03-30,EMP-0119,For Review,Civil,//server/projects/PRJ-078/As-Built Drawing/EbMbnR.pdf,—,2024-03-30T10:24:00,2024-03-30T10:24:00,system@alrashdeng.ae,1,True,—
